timestamp,machine_id,dataset_variant,cycle,rul_prediction,rul_alert,rul_severity,anomaly_score,anomaly_threshold,anomaly_alert,anomaly_severity,trigger_agent,op_setting_1,op_setting_2,op_setting_3,sensor_2,sensor_3,sensor_4,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21
2026-07-18T05:03:52.495057+00:00,SIM-FD001,FD001,20,1780436.29,False,NORMAL,0.6958,0.5449,True,ANOMALY DETECTED,True,0.0007508689887312599,0.0005461938472940404,100.0,640.1406464647157,1591.168795836391,1403.1298786273778,552.9719866196369,2388.755614216638,9080.868297308352,47.075249531293075,520.7460035134307,2388.016391046438,8105.127804353444,8.40808075615295,392.51248436500214,38.98833242242482,23.340461818283767
2026-07-18T05:03:52.578545+00:00,SIM-FD002,FD002,20,11168.63,False,NORMAL,0.005,0.9209,False,NORMAL,False,-0.0006312126741691893,0.00033272959079329187,100.0,644.9502972173962,1588.8974971118446,1422.8105041973922,552.480849490779,2388.2394634039715,9069.919002596034,47.4745350069264,521.1577752148906,2388.0105753710163,8161.921054047219,8.413901762258702,392.7628770106082,38.83494620414148,23.311766828708176
2026-07-18T05:03:52.659206+00:00,SIM-FD003,FD003,20,173169.29,False,NORMAL,0.7019,0.6484,True,ANOMALY DETECTED,True,-0.000517970988285081,-0.00031093780419013837,100.0,647.5234700746803,1585.527651439684,1396.8828666050033,555.4387080661498,2388.1956965381514,9061.705363735524,47.156917887100484,521.2608006108007,2388.1868537100872,8132.567597009871,8.409469458031767,393.29049066521793,39.035942002350666,23.333772592496448
2026-07-18T05:03:52.722670+00:00,SIM-FD004,FD004,20,0.0,True,EMERGENCY,0.0018,0.5152,False,NORMAL,True,-0.0010067953450682034,-8.623839269853119e-05,100.0,640.0919027015323,1599.616799773742,1419.020957497596,552.7181118773777,2388.0146196385544,9108.092134919862,47.11834616328671,520.9811621673774,2388.743025332769,8160.841297448612,8.398997999240324,392.7868351309263,38.94722474120232,23.318499707606534
2026-07-18T05:03:53.005161+00:00,SIM-FD001,FD001,21,1780277.54,False,NORMAL,0.6972,0.5449,True,ANOMALY DETECTED,True,-0.0022912895085981,9.131001870907793e-05,100.0,646.2855047202372,1599.6830662314767,1396.1641234909296,552.8463418916766,2388.295453161397,9014.081129399405,47.51120998784291,521.1639075779175,2388.423291992922,8121.041767468548,8.437877291622545,393.2820739324185,38.850951881252776,23.322400163456408
2026-07-18T05:03:53.078651+00:00,SIM-FD002,FD002,21,11171.28,False,NORMAL,0.005,0.9209,False,NORMAL,False,-0.0014824354022807712,-1.251544684602799e-06,100.0,646.6338341685567,1603.4507760822307,1410.8614211949102,555.1076191646802,2388.5043511266895,9026.969726897527,47.357644097645945,520.958842453735,2387.780081955341,8155.826698352656,8.410483656575467,391.7050393655196,38.92972067616462,23.37517182606487
2026-07-18T05:03:53.149423+00:00,SIM-FD003,FD003,21,173485.01,False,NORMAL,0.6942,0.6484,True,ANOMALY DETECTED,True,0.0030358130810057777,6.876529913538208e-05,100.0,649.6687889799591,1593.099845656139,1414.8003504529295,553.1909783706227,2388.2437762729433,9010.316846262896,47.068054126876675,520.7245120802086,2386.8908414009616,8163.01686622654,8.414882656380582,391.3192834645522,38.873833491716546,23.24746611750665
2026-07-18T05:03:53.212617+00:00,SIM-FD004,FD004,21,0.0,True,EMERGENCY,0.0018,0.5152,False,NORMAL,True,0.0008053031658215134,-0.0002510226912674749,100.0,643.7125171094061,1586.5587998552369,1412.9064932508822,551.0952167499545,2387.532385996622,9023.137570533238,47.36003066363649,521.5537668171581,2388.2289447381354,8158.1734043986735,8.40569775745031,392.80861359172746,38.794536766749424,23.43160313689169
2026-07-18T05:03:53.486988+00:00,SIM-FD001,FD001,22,1780201.83,False,NORMAL,0.6981,0.5449,True,ANOMALY DETECTED,True,0.00027034323928172587,-0.00025900357942181446,100.0,644.7760253308344,1593.6188603366052,1420.8350790000118,552.1285473745594,2387.9374954848404,9105.756235897621,47.068301264385866,520.8100546953075,2388.1011530959154,8156.195280428007,8.42193041212605,393.5558793924153,38.94553800753335,23.35343694344342
2026-07-18T05:03:53.560447+00:00,SIM-FD002,FD002,22,11174.06,False,NORMAL,0.005,0.9209,False,NORMAL,False,6.653050683970729e-05,0.00020018076023916337,100.0,644.9290387140378,1593.9365096253869,1406.0920839059368,554.6831674253431,2388.1410645502356,9069.889071185527,47.454022461006986,521.436381635116,2387.3923266803577,8118.70438472939,8.432468826399608,391.92584249392166,39.115539776743205,23.366638895060916
